target_pheno_group	phenotype	var.label	name_fixEffect_pThre	sex.group	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S2	females	-0.00216506	0.562311974515541	0.000106836564649988	0.00373634	7.3097e-05	0.98415965880711	1.24419537303619e-07	0.00368145	0.00236865	0.521184335689981	0.000133579841394253	0.00369191	0.00173962	0.636486681742141	7.01634891290849e-05	0.00368054	0.00792607	0.0299852504944458	0.00149091516993557	0.00365076	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S2	males	0.00536515	0.0952141792334496	0.0006560603315536	0.0032146	0.00187454	0.560106197885709	8.18236595820134e-05	0.00321675	-0.000954923	0.762059884874949	2.17108009577718e-05	0.00315362	0.000582979	0.857277402439708	7.87967337382333e-06	0.00324138	0.00148627	0.639397977073644	5.24242891221253e-05	0.00317183	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S3	allSexes	-0.00152598	0.540908950851061	5.41568597447608e-05	0.0024956	0.00385386	0.120989216227946	0.000345285532721355	0.00248505	0.00227229	0.363023550226775	0.000120396230781408	0.00249791	0.00256757	0.307123240907088	0.000155207785544255	0.0025139	0.00512145	0.0380126630380281	0.000614332812698934	0.00246805	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S3	females	-0.00204121	0.581807142733052	9.69016485023708e-05	0.00370595	0.00409599	0.269710320616572	0.000390035636890557	0.00371052	0.00230815	0.534486365211212	0.000124226266817466	0.00371547	0.000238522	0.948967517139157	1.33944782613352e-06	0.00372647	0.00895325	0.0148953792227154	0.00187749704002371	0.00367541	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S3	males	-0.00038506	0.905038237203657	3.44836003981213e-06	0.00322743	0.00349224	0.274437359112676	0.000283527167418039	0.00319485	0.0018811	0.558791576094952	8.25104856208572e-05	0.00321722	0.00531865	0.102040260561965	0.000665996184761068	0.003252	0.000217324	0.945493132116909	1.1061988892853e-06	0.00317852	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S4	allSexes	-0.00108475	0.663780670692805	2.7896909887101e-05	0.0024953	0.00518097	0.0353847875669732	0.000634282763763039	0.00246206	-0.00105165	0.671090746977959	2.58029210373559e-05	0.0024764	0.00482134	0.0536504521900132	0.000570599853860726	0.00249815	0.00531052	0.0310656876318771	0.000669351647710222	0.00246239	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S4	females	2.21269e-05	0.995236165711221	1.16074795765995e-08	0.00370573	0.00340877	0.35172830320068	0.000274571940409318	0.00366002	-0.00278924	0.44726520204002	0.000181509011012854	0.00366977	0.00249285	0.501423852210421	0.000152541647288195	0.00370787	0.0075977	0.0393796801925461	0.00137007556730283	0.00368662	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S4	males	-0.00211771	0.511947860216812	0.000106323620525763	0.00322881	0.0068731	0.0307205509826742	0.00111626184462534	0.00317962	0.00102931	0.748132010076031	2.47183117419949e-05	0.00320527	0.0071733	0.0264751331888249	0.00126308950492696	0.00323096	0.00249395	0.428897747002706	0.000147623576822017	0.0031522	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S5	allSexes	-0.00188437	0.457157324626158	8.35411315725876e-05	0.0025342	0.00582677	0.0184809487718459	0.000806124536555227	0.00247277	0.0018669	0.44997943761492	8.16626575166987e-05	0.00247111	0.00640656	0.0099959548199464	0.0010383110683599	0.00248639	0.00507807	0.0392912155862383	0.000611674605190133	0.00246329	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S5	females	-0.00330332	0.38097330281298	0.00025672566306727	0.00377004	0.00618285	0.0925869228232778	0.000907661281439324	0.0036752	0.00140288	0.702546757871255	4.61129010195121e-05	0.0036733	0.00593386	0.108301078668776	0.000890742715024726	0.00369425	0.00700762	0.0557345990849422	0.00116483435437386	0.00366187	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S5	males	-1.14768e-05	0.997199821813596	3.09891466769322e-09	0.00326995	0.00502326	0.116023564364672	0.00059912536168097	0.00319525	0.00240514	0.450174523987307	0.000135538326721919	0.00318471	0.00662781	0.039352430754331	0.00111126538809416	0.00321534	0.00234688	0.460934617790792	0.000130648627518425	0.00318266	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S6	allSexes	-0.00259029	0.305827546274447	0.000158402271313427	0.00252936	0.00470694	0.0574591972906681	0.000527919584326329	0.0024772	0.00164178	0.510288497463579	6.22605082545993e-05	0.00249351	0.00626539	0.0122315243654408	0.000994469083775491	0.00250013	0.0055046	0.0256199161612737	0.000715565787700037	0.00246579	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S6	females	-0.00301328	0.419807683408715	0.000214359929168759	0.00373467	0.00496353	0.176939597466781	0.000587045483366913	0.00367538	0.00157449	0.671327390518347	5.72614779656051e-05	0.00371028	0.00655432	0.0775147803031069	0.00108830431005284	0.00371191	0.00763238	0.0377994188930848	0.00137568184592079	0.00367343	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S6	males	-0.00183079	0.578197208404473	7.9130095511896e-05	0.00329234	0.00406237	0.205074495677788	0.000393232497348658	0.00320508	0.00175204	0.585285026081527	7.09040061942154e-05	0.00321042	0.00549042	0.0897315019026338	0.000763670831302167	0.00323476	0.00258098	0.417133960379395	0.000157313978627069	0.00318048	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S7	allSexes	-0.00450118	0.0757995429841728	0.000481519350875728	0.00253466	0.00428898	0.0841635530327888	0.000441677511441639	0.00248311	0.00135913	0.58801832181497	4.2262458624529e-05	0.00250885	0.00555716	0.0258512647960813	0.000792011341218998	0.00249323	0.00644639	0.00856529276432081	0.000993956436448783	0.00245142	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S7	females	-0.00482587	0.197609597462336	0.000553493112622897	0.00374502	0.00541053	0.143514533410729	0.000702873005073408	0.00369794	0.00232429	0.53211166730557	0.000123598553614351	0.00371981	0.00621613	0.0929266256903409	0.000990982020988742	0.00369883	0.00975911	0.00745819380440096	0.00227800474340021	0.00364547	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S7	males	-0.00398559	0.227002317481513	0.000377525442170802	0.00329839	0.00242117	0.449333267836821	0.000140749808663306	0.00319999	0.000429182	0.894871582850616	4.21420598584558e-06	0.00324762	0.00418979	0.194445009834555	0.00045020478873909	0.00322836	0.00213318	0.500689675980049	0.0001088401681687	0.0031674	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S8	allSexes	-0.00419901	0.097465977160211	0.000420887434526888	0.00253337	0.00415131	0.0948611743456274	0.000413446817271625	0.00248505	0.00121455	0.627849434475225	3.38459551993165e-05	0.00250538	0.00561118	0.0241758213633362	0.000809863353629998	0.00248855	0.00639225	0.00915710678181322	0.000977868081768774	0.00245211	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S8	females	-0.00418403	0.263693521024767	0.000417889752982401	0.00374288	0.00537578	0.14554047645387	0.000693317713748746	0.00369278	0.00181142	0.62599319493918	7.52860125203441e-05	0.0037164	0.00665518	0.0717619139998742	0.00113926028690696	0.00369504	0.00965578	0.00811776836513133	0.00223124618693932	0.00364578	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S8	males	-0.00410116	0.213581450045489	0.000401500017157191	0.0032967	0.00215086	0.50296245419196	0.000110987382127003	0.00321067	0.000682004	0.833403347552628	1.06720984326483e-05	0.00324215	0.003779	0.240549210281784	0.000367330618642767	0.00321938	0.00211624	0.504326855926958	0.000107177248853891	0.00316911	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S1	allSexes	-0.000643355	0.892282410422706	2.76239443593499e-06	0.00475076	0.00160441	0.737589249627934	1.70150448227625e-05	0.00478842	-0.00161917	0.735940526441375	1.76711351824463e-05	0.00480114	-0.00311407	0.513636976364272	6.42291498554489e-05	0.00476728	0.0113541	0.0170952647971333	0.000871131167266214	0.00476022	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S1	females	0.00287459	0.663210233780228	5.51488105966406e-05	0.00660039	-8.99297e-05	0.989091783543908	5.34575026767344e-08	0.00657731	0.000915715	0.891266865327773	5.6519746915769e-06	0.00669822	-0.00143536	0.827247772244526	1.36457405910947e-05	0.00657676	0.0194173	0.00327023974347881	0.00254774409398567	0.00659795	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S1	males	-0.00521393	0.428185487052406	0.000181432348386226	0.00657993	0.004212	0.530587729832833	0.000117267887613482	0.00671582	-0.00375971	0.571158637065125	9.52770379530566e-05	0.00663787	-0.00416103	0.533976704620307	0.000114677212072942	0.00668962	0.00280234	0.670712738033833	5.30664180603034e-05	0.00659051	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S2	allSexes	0.00463009	0.335934894503615	0.000139029347458279	0.00481152	0.00128069	0.788834071056318	1.08673858918947e-05	0.00478164	-0.00119153	0.801650999321633	9.61826365053896e-06	0.00474297	-0.00492935	0.303519448019379	0.000160298434661278	0.00479048	0.00749061	0.114209277237662	0.000378895175329184	0.00474166	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S2	females	0.00210934	0.753294177698027	2.88549811710934e-05	0.00671079	0.000744506	0.910347980650996	3.67259853030673e-06	0.00661155	0.00169613	0.797977718090525	1.94896924646246e-05	0.00662596	-0.00222433	0.736853206689001	3.2639869137539e-05	0.0066191	0.0147219	0.0249107050375382	0.00146356639800573	0.0065616	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S2	males	0.00695198	0.295872712553059	0.000313432947338364	0.00664948	0.00260345	0.696058182202479	4.49092223203014e-05	0.00666387	-0.00414597	0.525354388125834	0.00011644987462668	0.00652722	-0.00648335	0.334030394235324	0.000277299384123498	0.00671036	-0.00078812	0.904509516785778	4.19439570965833e-06	0.00656898	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S3	allSexes	0.000734092	0.878121351324528	3.56618894837055e-06	0.00478683	0.00293189	0.53969517963548	5.68629563420652e-05	0.00478049	0.00179074	0.70918185888895	2.12763939038529e-05	0.0048013	0.00439188	0.366323976818215	0.000129216336653922	0.0048613	0.0118789	0.0124496578270176	0.000940411361564597	0.00475201	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S3	females	-0.00297104	0.655291954773179	5.84144598352719e-05	0.00665471	0.00596141	0.37096801641661	0.000235088873145032	0.00666255	0.000462576	0.944688923324128	1.41970837926696e-06	0.00666707	0.0124114	0.0645151935723161	0.00103194853477036	0.00671205	0.0207399	0.00166789683026197	0.00286667679438067	0.00659259	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S3	males	0.00470924	0.480581617305374	0.000146759091892017	0.00667553	0.00134555	0.839045257368745	1.1976606256926e-05	0.00662405	0.00229844	0.730004968739736	3.5050909791474e-05	0.00665928	-0.00359129	0.594923310161311	8.64007368431197e-05	0.0067535	0.00141091	0.830308249893723	1.32667345001461e-05	0.00658309	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S4	allSexes	-0.00103921	0.828197662769347	7.28535959576278e-06	0.00478851	0.00638868	0.17776409619513	0.000274429378628727	0.00474007	-0.00108163	0.820385343287303	7.76660908023278e-06	0.00476368	0.00194439	0.691014306470325	2.64064775123481e-05	0.00489161	0.0102033	0.0316959452386415	0.000703087097107084	0.00474872	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S4	females	-0.00878	0.18650004476168	0.000520035977464604	0.0066453	0.00583651	0.374900405700718	0.000229041826984463	0.00657685	-0.00378236	0.565551819761445	9.4972904864978e-05	0.00658187	0.00808287	0.229610571705545	0.000456325672619476	0.00672704	0.0191796	0.00380904204703249	0.00248431640264764	0.00662443	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S4	males	0.00728511	0.275560818762534	0.000358027664811728	0.00668035	0.0079755	0.226676659131618	0.000427685149043088	0.00659573	0.00187073	0.778071308033971	2.32325146293106e-05	0.00663717	-0.00448525	0.504870919182879	0.000140513167691256	0.00672533	-0.000454744	0.944500275833572	1.39656698469765e-06	0.00653179	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S5	allSexes	-0.00275145	0.571910312180919	5.06802580322705e-05	0.00486753	0.0106103	0.0261837153615791	0.000760587691044161	0.00477096	0.000698276	0.883145239461066	3.25074725804433e-06	0.00475055	0.0025043	0.611014952118954	4.51437852654584e-05	0.00492345	0.00954067	0.0448387425231807	0.000614367748587749	0.00475485	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S5	females	-0.00658665	0.330145460529822	0.000290432183785546	0.00676288	0.0100999	0.12709516064555	0.000689172775918436	0.00661863	-3.50237e-05	0.99576178069248	8.17811140739606e-09	0.00659309	0.0102571	0.128699956716118	0.000757311311553802	0.00675001	0.0186978	0.00453733358995328	0.0023596722245706	0.00658419	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S5	males	0.000684269	0.919508212038935	3.1345073867138e-06	0.00677085	0.0119912	0.0704305974453142	0.00097144732992268	0.00662599	0.00109305	0.868293479211341	7.96542643771091e-06	0.00659101	-0.00586652	0.381659104097835	0.000247734433905319	0.00670489	-0.00223581	0.734749912052486	3.37396403548676e-05	0.00659837	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S6	allSexes	-0.00106318	0.827003664638803	7.59321679841015e-06	0.00486461	0.00922148	0.0538544364394151	0.000576553061539971	0.00478213	0.00248753	0.603451059519243	4.06693255986833e-05	0.00478862	0.000808076	0.870829512186822	4.70703101907541e-06	0.00496939	0.00798528	0.0937355589780118	0.000428475418055486	0.00476382	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S6	females	-0.00419849	0.531460029726528	0.000118412745172197	0.00670863	0.00867292	0.19039687443665	0.000509998273786808	0.00662241	0.00327358	0.62255604613903	7.04330076178417e-05	0.00664997	0.00918801	0.176897517181802	0.000608535000295611	0.00680285	0.0168596	0.0108077798651419	0.00191002981403124	0.00661143	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S6	males	0.00182459	0.789010246356978	2.23636550016923e-05	0.00681789	0.0103932	0.117886135770191	0.000732380199982981	0.00664476	0.000897157	0.892560440552098	5.29014062242867e-06	0.00664189	-0.00809048	0.230629268702058	0.000471836160141448	0.0067479	-0.00340107	0.606146555600729	7.77278677482303e-05	0.00659593	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S7	allSexes	-0.00539422	0.269099611077777	0.000196773164595863	0.00488066	0.00896662	0.0620067885658767	0.000549290833429268	0.00480388	-0.00191466	0.690960358255472	2.38651224120245e-05	0.00481593	0.00234454	0.637756837923248	4.01133070786209e-05	0.0049793	0.0112205	0.0179698577567796	0.000856852748946642	0.00474083	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S7	females	-0.00922892	0.17058623545735	0.000575983872116618	0.00673362	0.00950933	0.154375197847307	0.000617795384373479	0.00667546	-0.00186188	0.780221473100306	2.25675135212408e-05	0.00667222	0.0103128	0.129728867334227	0.000776115515811145	0.00680493	0.0188254	0.00416766285198607	0.00241196054794434	0.00656655	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S7	males	-0.00136745	0.841427326916239	1.26453679710274e-05	0.00683438	0.00887122	0.181220958996138	0.000537664695784413	0.00663373	-0.00241558	0.719238796790495	3.79859671214146e-05	0.00671914	-0.00618952	0.358502124758526	0.000279567778951912	0.00673981	0.0010845	0.868896706140141	8.00462308272365e-06	0.00656982	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	sp_dsm4	DSM-IV social phobia	S8	allSexes	-0.00445885	0.360809226854671	0.000135040937380616	0.00487902	0.00935415	0.0517285174569124	0.000597317939102459	0.00480758	-0.00166835	0.72863152036285	1.81717974135215e-05	0.00480848	0.00167025	0.737000248205284	2.04180321720996e-05	0.00497333	0.0119982	0.011428534578075	0.000980285406973915	0.00474244	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	sp_dsm4	DSM-IV social phobia	S8	females	-0.00876259	0.193042917473581	0.000521536492762016	0.00673086	0.00982527	0.140490848280602	0.000659000714907746	0.00666453	-0.00147623	0.824765716617855	1.42275987553958e-05	0.00666667	0.00915772	0.178279614566653	0.00061379824784842	0.00680208	0.0197337	0.00267214790292872	0.00265177936477295	0.00656685	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	sp_dsm4	DSM-IV social phobia	S8	males	-1.35597e-05	0.9984163204331	1.2488776145491e-09	0.00683108	0.0092088	0.166555527013146	0.000578899241007089	0.00665537	-0.00238257	0.722468371113704	3.70608088291371e-05	0.00670783	-0.00623758	0.353439464915654	0.000284762751315945	0.00672102	0.00166154	0.800473783272899	1.87993115616713e-05	0.00657373	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	mania_scrn	Mania screen	S1	allSexes	0.000782941	0.563802223478743	5.97601726650315e-05	0.00135636	0.00144881	0.290921779667612	0.000202672436531087	0.00137172	0.0010303	0.448256928633348	0.00010451446296068	0.00135856	-0.00205697	0.132218775360793	0.000409355650500511	0.00136619	-0.000147905	0.913193794818347	2.15930144614333e-06	0.00135673	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	mania_scrn	Mania screen	S1	females	0.00207949	0.28018588535371	0.000421567811929793	0.00192529	0.000287269	0.88201957905806	7.96800034061093e-06	0.00193549	8.21638e-05	0.966496783754438	6.64676045264614e-07	0.00195601	-0.00296839	0.121665867789797	0.000852485093575384	0.00191726	0.000692366	0.718745955299469	4.73171991760504e-05	0.00192234	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	mania_scrn	Mania screen	S1	males	-0.000723045	0.702510658497889	5.0966454837198e-05	0.00189291	0.00251309	0.193444428027789	0.000609800677968183	0.00193197	0.00206266	0.270037616816126	0.0004188941419029	0.00186969	-0.00074495	0.700335756203939	5.36907070241463e-05	0.00193539	-0.00120246	0.526627733479218	0.000142721315775785	0.00189888	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	mania_scrn	Mania screen	S2	allSexes	-0.0011282	0.411708519857095	0.000120578326208157	0.00137426	0.00115176	0.401395684323024	0.000128389786563217	0.00137246	0.000894278	0.507050056166331	7.91409483724833e-05	0.00134786	-0.00253746	0.0645986729140077	0.000620465762023065	0.0013728	0.000134009	0.920640590293848	1.77142217791851e-06	0.00134505	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	mania_scrn	Mania screen	S2	females	-0.00131881	0.49902049614284	0.000164763695155427	0.00195058	0.00098129	0.614870656576729	9.31968513152466e-05	0.00195016	-0.000974504	0.612963452033564	9.39773963482352e-05	0.00192628	-0.00295422	0.126644678461073	0.000841017591345808	0.00193354	-2.82504e-05	0.988086095847588	7.87233102744914e-08	0.00189173	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	mania_scrn	Mania screen	S2	males	-0.000910002	0.635758429139382	7.84479779476915e-05	0.00192108	0.00103567	0.589130867387511	0.000103812413098517	0.00191733	0.00302295	0.105998751633659	0.000904311563876751	0.00186948	-0.00180025	0.352428866321745	0.000312309396526384	0.00193564	0.000199871	0.916273277545035	3.94052162804896e-06	0.00190101	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	mania_scrn	Mania screen	S3	allSexes	-4.50783e-06	0.997382908652878	1.96430023237456e-09	0.00137426	-0.000107271	0.938043479608683	1.11190629991641e-06	0.00138	0.00133445	0.327765322367897	0.000172586573566553	0.00136348	-0.00183848	0.180063724410812	0.000330752971781479	0.00137126	0.00174852	0.195386346929427	0.000297629561787806	0.00135025	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	mania_scrn	Mania screen	S3	females	0.000112333	0.953677714147299	1.21979689607191e-06	0.00193365	0.000441652	0.822074615647047	1.88479419440567e-05	0.0019638	-0.00271672	0.158225454843803	0.000715306471996876	0.00192483	-0.00175008	0.366279172819749	0.00029971034864872	0.00193679	0.00131909	0.489206106563959	0.000169388418169666	0.00190715	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	mania_scrn	Mania screen	S3	males	-0.000222296	0.908675553389782	4.77678951768861e-06	0.00193772	-0.000975166	0.612161609454968	9.18883882873218e-05	0.00192321	0.00609995	0.00145685066491728	0.00360624264695629	0.00191429	-0.00193358	0.314753300582078	0.000365856037297409	0.00192302	0.00238047	0.210008918561531	0.000551645756436352	0.00189853	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	mania_scrn	Mania screen	S4	allSexes	-0.00089802	0.512806798950889	7.94668170642228e-05	0.00137204	0.00213815	0.116763213758276	0.000449008034182915	0.00136297	-0.000753622	0.578550610625623	5.50745015593224e-05	0.00135657	-0.0013934	0.304910261109214	0.000198091011160372	0.00135802	0.00205689	0.1266180666951	0.000417368233324409	0.00134631	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	mania_scrn	Mania screen	S4	females	-0.00136374	0.479808742509249	0.000183263914260795	0.00192974	0.00243176	0.206044908710339	0.000580790085413006	0.00192267	-0.0036331	0.0565566536624177	0.00127996514356596	0.0019047	-0.00162747	0.397627462284616	0.000270233471249788	0.00192376	0.000670486	0.724576627315495	4.43482702714776e-05	0.00190273	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	mania_scrn	Mania screen	S4	males	-0.000444353	0.818735715299384	1.94567381158596e-05	0.00193876	0.0016035	0.403272388718982	0.000252531583244457	0.00191823	0.00283552	0.139205607506735	0.000779666490577971	0.00191692	-0.00122726	0.518350707240325	0.000153669017830648	0.00189985	0.00369538	0.0507040850495282	0.00134714848022358	0.00189034	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	mania_scrn	Mania screen	S5	allSexes	-0.000393149	0.777808570084074	1.51146940108004e-05	0.00139321	0.00176621	0.196345441699598	0.000307856328828191	0.00136684	0.000359443	0.790248897625196	1.25822548190337e-05	0.00135129	-0.000286309	0.832014844692468	8.61915530871653e-06	0.0013497	0.00170966	0.205392799995393	0.000288177191036602	0.00134993	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	mania_scrn	Mania screen	S5	females	-0.000913978	0.6422666245705	8.16876670592875e-05	0.00196733	0.00224275	0.245915190071547	0.000496392416588166	0.00193249	-0.00240783	0.210286134848533	0.000564611940039344	0.00192159	-0.000866336	0.65033465203384	7.89164297800845e-05	0.001911	-0.000607441	0.749283197570328	3.63787946847845e-05	0.00190055	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	mania_scrn	Mania screen	S5	males	0.000113933	0.953591121096111	1.26935785528968e-06	0.0019575	0.00108915	0.570142509525708	0.000117068161783092	0.00191781	0.00362701	0.0541292443981108	0.00128113802542599	0.00188253	0.000142146	0.939944338943912	2.12453550018625e-06	0.00188655	0.00439262	0.0210980893081538	0.00190233663400693	0.00190353	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	mania_scrn	Mania screen	S6	allSexes	-0.00038522	0.781134260211984	1.45612714756879e-05	0.00138641	0.00147964	0.279370439112288	0.000216830111763995	0.00136771	0.000947199	0.487984525359855	8.61355081175858e-05	0.0013657	3.60391e-05	0.978682593587769	1.36760272994273e-07	0.00134868	0.00143018	0.291213373776293	0.000200768907464937	0.0013549	0.000714285714285714
